method,query_idx,label_group,AP@5,n_relevant,Precision@1,Recall@1,Precision@3,Recall@3,Precision@5,Recall@5,Precision@10,Recall@10
StrongFusion_global_crop_text_light_crop_phash_strong,15226,136083960,0.3333333333333333,1,0.0,0.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15227,3338732318,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15228,768508462,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15229,3068055054,0.25,1,0.0,0.0,0.0,0.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15230,3979333992,1.0,9,1.0,0.1111111111111111,1.0,0.3333333333333333,1.0,0.5555555555555556,0.8,0.8888888888888888
StrongFusion_global_crop_text_light_crop_phash_strong,15231,1118262008,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15232,1376270839,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15233,695358779,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15234,2808351940,1.0,7,1.0,0.14285714285714285,1.0,0.42857142857142855,1.0,0.7142857142857143,0.5,0.7142857142857143
StrongFusion_global_crop_text_light_crop_phash_strong,15235,4014703453,1.0,6,1.0,0.16666666666666666,1.0,0.5,1.0,0.8333333333333334,0.6,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15236,2817012041,0.375,4,1.0,0.25,0.3333333333333333,0.25,0.4,0.5,0.3,0.75
StrongFusion_global_crop_text_light_crop_phash_strong,15237,388684396,1.0,8,1.0,0.125,1.0,0.375,1.0,0.625,0.5,0.625
StrongFusion_global_crop_text_light_crop_phash_strong,15238,3670721629,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15239,159351600,0.71,50,1.0,0.02,0.6666666666666666,0.04,0.8,0.08,0.8,0.16
StrongFusion_global_crop_text_light_crop_phash_strong,15240,3025972392,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,15241,1202676908,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15242,3335711423,0.75,4,1.0,0.25,1.0,0.75,0.6,0.75,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15243,4078682972,1.0,8,1.0,0.125,1.0,0.375,1.0,0.625,0.8,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15244,34015177,0.525,4,1.0,0.25,0.3333333333333333,0.25,0.6,0.75,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15245,3042440575,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15246,1000051365,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15247,3683686450,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15248,623159287,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15249,4256035216,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15250,1457899692,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15251,1229744002,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15252,2380839670,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15253,46078286,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15254,3457914769,0.4833333333333333,5,1.0,0.2,0.6666666666666666,0.4,0.6,0.6,0.5,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15255,3205250015,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15256,1185182764,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15257,1639045305,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15258,1448322775,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15259,389918809,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15260,2832112238,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15261,3091316156,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15262,3485544994,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15263,1231565349,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15264,4270579498,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15265,1959064378,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15266,1673452847,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15267,1091404026,1.0,44,1.0,0.022727272727272728,1.0,0.06818181818181818,1.0,0.11363636363636363,1.0,0.22727272727272727
StrongFusion_global_crop_text_light_crop_phash_strong,15268,775590704,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,15269,907296127,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15270,1689314855,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15271,1675684498,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15272,2363117516,0.5,1,0.0,0.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15273,2138357912,0.3333333333333333,5,1.0,0.2,0.6666666666666666,0.4,0.4,0.4,0.3,0.6
StrongFusion_global_crop_text_light_crop_phash_strong,15274,1131839533,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15275,642025090,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15276,1117688849,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15277,72036607,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15278,816961320,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15279,656698835,1.0,30,1.0,0.03333333333333333,1.0,0.1,1.0,0.16666666666666666,0.9,0.3
StrongFusion_global_crop_text_light_crop_phash_strong,15280,3115028838,1.0,5,1.0,0.2,1.0,0.6,1.0,1.0,0.5,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15281,1151368748,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15282,4226111444,0.76,6,1.0,0.16666666666666666,1.0,0.5,0.8,0.6666666666666666,0.5,0.8333333333333334
StrongFusion_global_crop_text_light_crop_phash_strong,15283,3314259214,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15284,4058076295,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15285,3480496853,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15286,327388992,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15287,695358779,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15288,3528566903,0.5833333333333333,2,0.0,0.0,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15289,3785947300,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,15290,4162724361,0.75,2,1.0,0.5,0.3333333333333333,0.5,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15291,3623529278,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15292,3072522331,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15293,562358068,1.0,50,1.0,0.02,1.0,0.06,1.0,0.1,1.0,0.2
StrongFusion_global_crop_text_light_crop_phash_strong,15294,1662841908,1.0,8,1.0,0.125,1.0,0.375,1.0,0.625,0.8,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15295,3145779110,1.0,12,1.0,0.08333333333333333,1.0,0.25,1.0,0.4166666666666667,1.0,0.8333333333333334
StrongFusion_global_crop_text_light_crop_phash_strong,15296,1963870236,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15297,1887467014,1.0,5,1.0,0.2,1.0,0.6,1.0,1.0,0.5,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15298,2943190190,1.0,12,1.0,0.08333333333333333,1.0,0.25,1.0,0.4166666666666667,1.0,0.8333333333333334
StrongFusion_global_crop_text_light_crop_phash_strong,15299,296475017,0.16666666666666666,7,0.0,0.0,0.3333333333333333,0.14285714285714285,0.4,0.2857142857142857,0.2,0.2857142857142857
StrongFusion_global_crop_text_light_crop_phash_strong,15300,1581143772,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15301,1912222471,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2
StrongFusion_global_crop_text_light_crop_phash_strong,15302,1751912741,1.0,6,1.0,0.16666666666666666,1.0,0.5,1.0,0.8333333333333334,0.6,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15303,1959886791,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15304,3601909798,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15305,4204778514,0.8333333333333333,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15306,1182293650,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15307,1318252672,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15308,1852807106,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15309,1459401360,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15310,3959821353,1.0,7,1.0,0.14285714285714285,1.0,0.42857142857142855,1.0,0.7142857142857143,0.6,0.8571428571428571
StrongFusion_global_crop_text_light_crop_phash_strong,15311,1715134833,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15312,4046853053,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15313,483372626,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15314,3322939993,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15315,2547092498,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15316,1809912630,0.5,2,1.0,0.5,0.3333333333333333,0.5,0.2,0.5,0.1,0.5
StrongFusion_global_crop_text_light_crop_phash_strong,15317,361836809,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15318,3269146847,1.0,11,1.0,0.09090909090909091,1.0,0.2727272727272727,1.0,0.45454545454545453,0.8,0.7272727272727273
StrongFusion_global_crop_text_light_crop_phash_strong,15319,3499485073,0.3333333333333333,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15320,66877757,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15321,2370587035,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15322,4099296199,0.8,5,1.0,0.2,1.0,0.6,0.8,0.8,0.4,0.8
StrongFusion_global_crop_text_light_crop_phash_strong,15323,2942335507,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15324,1058715115,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15325,123468413,0.7000000000000001,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15326,2256121048,1.0,10,1.0,0.1,1.0,0.3,1.0,0.5,1.0,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15327,1666545703,1.0,12,1.0,0.08333333333333333,1.0,0.25,1.0,0.4166666666666667,0.9,0.75
StrongFusion_global_crop_text_light_crop_phash_strong,15328,1256204969,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15329,536711061,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15330,3902218462,0.5,4,1.0,0.25,0.6666666666666666,0.5,0.4,0.5,0.2,0.5
StrongFusion_global_crop_text_light_crop_phash_strong,15331,3216433143,0.6,6,1.0,0.16666666666666666,1.0,0.5,0.6,0.5,0.6,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15332,805209030,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15333,1543753284,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15334,3213608540,1.0,7,1.0,0.14285714285714285,1.0,0.42857142857142855,1.0,0.7142857142857143,0.6,0.8571428571428571
StrongFusion_global_crop_text_light_crop_phash_strong,15335,572895732,1.0,9,1.0,0.1111111111111111,1.0,0.3333333333333333,1.0,0.5555555555555556,0.9,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15336,3430793990,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15337,165136504,0.75,4,1.0,0.25,1.0,0.75,0.6,0.75,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15338,2702558218,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15339,3691942796,1.0,8,1.0,0.125,1.0,0.375,1.0,0.625,0.8,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15340,1989029159,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15341,3614834240,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15342,3628551655,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15343,3225902227,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,15344,1705608239,1.0,9,1.0,0.1111111111111111,1.0,0.3333333333333333,1.0,0.5555555555555556,0.9,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15345,656698835,0.5433333333333333,30,0.0,0.0,0.6666666666666666,0.06666666666666667,0.8,0.13333333333333333,0.9,0.3
StrongFusion_global_crop_text_light_crop_phash_strong,15346,1435072110,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15347,1660891906,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15348,1765818203,0.8,8,1.0,0.125,1.0,0.375,0.8,0.5,0.8,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15349,3489985175,1.0,40,1.0,0.025,1.0,0.075,1.0,0.125,1.0,0.25
StrongFusion_global_crop_text_light_crop_phash_strong,15350,791476097,1.0,6,1.0,0.16666666666666666,1.0,0.5,1.0,0.8333333333333334,0.5,0.8333333333333334
StrongFusion_global_crop_text_light_crop_phash_strong,15351,2759909902,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15352,4143102922,0.75,4,1.0,0.25,1.0,0.75,0.6,0.75,0.3,0.75
StrongFusion_global_crop_text_light_crop_phash_strong,15353,3856024392,0.5,2,1.0,0.5,0.3333333333333333,0.5,0.2,0.5,0.1,0.5
StrongFusion_global_crop_text_light_crop_phash_strong,15354,4094408277,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15355,871005934,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15356,1232484145,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15357,1892041516,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15358,1207189719,1.0,8,1.0,0.125,1.0,0.375,1.0,0.625,0.6,0.75
StrongFusion_global_crop_text_light_crop_phash_strong,15359,3312160391,0.5,2,1.0,0.5,0.3333333333333333,0.5,0.2,0.5,0.1,0.5
StrongFusion_global_crop_text_light_crop_phash_strong,15360,2992234715,0.08333333333333333,3,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.1,0.3333333333333333
StrongFusion_global_crop_text_light_crop_phash_strong,15361,3539549869,0.06666666666666667,3,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.2,0.6666666666666666
StrongFusion_global_crop_text_light_crop_phash_strong,15362,4167414634,1.0,5,1.0,0.2,1.0,0.6,1.0,1.0,0.5,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15363,2274223447,0.6666666666666666,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15364,1151368748,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15365,1659847084,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15366,619785759,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15367,2473560585,0.3833333333333333,5,0.0,0.0,0.6666666666666666,0.4,0.6,0.6,0.4,0.8
StrongFusion_global_crop_text_light_crop_phash_strong,15368,3627744656,1.0,50,1.0,0.02,1.0,0.06,1.0,0.1,1.0,0.2
StrongFusion_global_crop_text_light_crop_phash_strong,15369,4270917869,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15370,562358068,0.8,50,1.0,0.02,1.0,0.06,0.8,0.08,0.9,0.18
StrongFusion_global_crop_text_light_crop_phash_strong,15371,168222130,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,15372,3820915938,1.0,8,1.0,0.125,1.0,0.375,1.0,0.625,0.8,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15373,2354234256,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15374,2457457611,1.0,11,1.0,0.09090909090909091,1.0,0.2727272727272727,1.0,0.45454545454545453,0.8,0.7272727272727273
StrongFusion_global_crop_text_light_crop_phash_strong,15375,2915673882,0.2,1,0.0,0.0,0.0,0.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15376,1790173847,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15377,32960388,0.04,11,0.0,0.0,0.0,0.0,0.2,0.09090909090909091,0.1,0.09090909090909091
StrongFusion_global_crop_text_light_crop_phash_strong,15378,2481155656,1.0,8,1.0,0.125,1.0,0.375,1.0,0.625,0.8,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15379,2291057022,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15380,2332367334,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15381,4198148727,1.0,15,1.0,0.06666666666666667,1.0,0.2,1.0,0.3333333333333333,0.9,0.6
StrongFusion_global_crop_text_light_crop_phash_strong,15382,2662875186,0.2,1,0.0,0.0,0.0,0.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15383,2497751413,1.0,12,1.0,0.08333333333333333,1.0,0.25,1.0,0.4166666666666667,1.0,0.8333333333333334
StrongFusion_global_crop_text_light_crop_phash_strong,15384,3777481479,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15385,3835290373,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15386,3039508373,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15387,3815469593,1.0,12,1.0,0.08333333333333333,1.0,0.25,1.0,0.4166666666666667,1.0,0.8333333333333334
StrongFusion_global_crop_text_light_crop_phash_strong,15388,250077209,0.5888888888888889,3,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15389,72034655,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15390,2287542993,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15391,1948943003,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15392,4275697095,0.7,2,1.0,0.5,0.3333333333333333,0.5,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15393,4117627196,0.6666666666666666,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,0.2,0.6666666666666666
StrongFusion_global_crop_text_light_crop_phash_strong,15394,3359855573,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15395,1177987796,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15396,202437231,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,15397,834066355,1.0,8,1.0,0.125,1.0,0.375,1.0,0.625,0.8,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15398,1093775969,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15399,1380990811,1.0,5,1.0,0.2,1.0,0.6,1.0,1.0,0.5,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15400,1514691032,0.25,2,0.0,0.0,0.3333333333333333,0.5,0.2,0.5,0.1,0.5
StrongFusion_global_crop_text_light_crop_phash_strong,15401,954317984,0.9166666666666666,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15402,1534504074,0.75,2,1.0,0.5,0.3333333333333333,0.5,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15403,3438676696,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15404,1303037451,0.8333333333333333,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15405,3235270135,0.5,1,0.0,0.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,15406,888065430,1.0,6,1.0,0.16666666666666666,1.0,0.5,1.0,0.8333333333333334,0.6,1.0
